paper_id,doi,title,year,journal,diameter_nm,length_um,layers,method,cvd_temperature_C,catalyst,carbon_source,conductivity_Sm,tensile_strength_GPa,youngs_modulus_GPa,notes,status,material_type,source_reference
REAL_0754,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,1.4,,2,Liquid Extrusion ,,,,637735.8490566029,0.313052304752806,40.3183520599251,Aligned Few-wall CNTs,Real,FWCNT,2016 Relationship between Mechanical and Electrical Properties of Continuous Polymer-Free Carbon Nanotube Fibers by Wet-Spinning Method and Nanotube-Length Estimated by Far-Infrared Spectroscopy
REAL_0755,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,1.4,,3,Liquid Extrusion ,,,,631698.113207547,0.282843722633548,36.4794007490636,Aligned Few-wall CNTs,Real,FWCNT,2016 Relationship between Mechanical and Electrical Properties of Continuous Polymer-Free Carbon Nanotube Fibers by Wet-Spinning Method and Nanotube-Length Estimated by Far-Infrared Spectroscopy
REAL_0756,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,1.4,,4,Liquid Extrusion ,,,,612075.4716981129,0.36831661491919404,34.9812734082397,Aligned Few-wall CNTs,Real,FWCNT,2016 Relationship between Mechanical and Electrical Properties of Continuous Polymer-Free Carbon Nanotube Fibers by Wet-Spinning Method and Nanotube-Length Estimated by Far-Infrared Spectroscopy
REAL_0757,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,2.18,,2,Unknown,,,,21881.8380743982,,,Unaligned Few-wall CNTs,Real,FWCNT,2016 Thermoelectric properties of single-wall carbon nanotube films: Diameter and wet-environment effects
REAL_0758,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,1.91,,3,Unknown,,,,22222.222222222197,,,Unaligned Few-wall CNTs,Real,FWCNT,2016 Thermoelectric properties of single-wall carbon nanotube films: Diameter and wet-environment effects
REAL_0759,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,1.68,,3,Unknown,,,,21505.376344086,,,Unaligned Few-wall CNTs,Real,FWCNT,2016 Thermoelectric properties of single-wall carbon nanotube films: Diameter and wet-environment effects
REAL_0760,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,1.44,,2,Unknown,,,,5941.770647652999,,,Unaligned Few-wall CNTs,Real,FWCNT,2016 Thermoelectric properties of single-wall carbon nanotube films: Diameter and wet-environment effects
REAL_0761,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,1.4,,2,Aligned Buckypaper,,,,250000.0,,,Aligned Few-wall CNTs,Real,FWCNT,2016 Wafer-scale monodomain films of spontaneously aligned single-walled carbon nanotubes
REAL_0762,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,20900.0,18,Floating Catalyst,,,,200000.0,,,Aligned Multiwall CNTs,Real,MWCNT,2016_Electrical property enhancement of carbon nanotube fibers from post treatments_Liu et al
REAL_0763,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,7600.0,16,Floating Catalyst,,,,850000.0,,,Aligned Multiwall CNTs,Real,MWCNT,2016_Electrical property enhancement of carbon nanotube fibers from post treatments_Liu et al
REAL_0764,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,6700.0,5,Floating Catalyst,,,,1800000.0,,,Aligned Multiwall CNTs,Real,MWCNT,2016_Electrical property enhancement of carbon nanotube fibers from post treatments_Liu et al
REAL_0765,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,1.9,21200.0,2,Liquid Extrusion ,,,,1152073.7327188938,,,Aligned Few-wall CNTs,Real,FWCNT,2016_Enlightening the ultrahigh electrical conductivities of doped double-wall carbon nanotube fibers by Raman spectroscopy and first-principles calculations
REAL_0766,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,1.9,21200.0,4,Liquid Extrusion ,,,,5586592.17877095,,,Aligned Few-wall CNTs,Real,FWCNT,2016_Enlightening the ultrahigh electrical conductivities of doped double-wall carbon nanotube fibers by Raman spectroscopy and first-principles calculations
REAL_0767,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,5.0,10700.0,2,Forest derived,,,,24300.0,,,Aligned Few-wall CNTs,Real,FWCNT,2016_Functionalization and densification of inter-bundle interfaces for improvement in electrical and thermal transport of carbon nanotube fibers
REAL_0768,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,5.0,10200.0,4,Forest derived,,,,30899.999999999898,,,Aligned Few-wall CNTs,Real,FWCNT,2016_Functionalization and densification of inter-bundle interfaces for improvement in electrical and thermal transport of carbon nanotube fibers
REAL_0769,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,5.0,9900.0,3,Forest derived,,,,45000.0,,,Aligned Few-wall CNTs,Real,FWCNT,2016_Functionalization and densification of inter-bundle interfaces for improvement in electrical and thermal transport of carbon nanotube fibers
REAL_0770,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,5.0,9300.0,3,Forest derived,,,,65900.0,,,Aligned Few-wall CNTs,Real,FWCNT,2016_Functionalization and densification of inter-bundle interfaces for improvement in electrical and thermal transport of carbon nanotube fibers
REAL_0780,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,8,Floating Catalyst,,,,49100.0,0.065,0.7,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0781,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,8,Floating Catalyst,,,,86500.0,0.107,0.8,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0782,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,5,Floating Catalyst,,,,91299.9999999999,0.115,1.0,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0783,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,7,Floating Catalyst,,,,141000.0,0.121,1.9,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0784,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,10,Floating Catalyst,,,,66300.0,0.087,1.2,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0785,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,19,Floating Catalyst,,,,100999.9999999999,0.132,1.3,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0786,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,11,Floating Catalyst,,,,144000.0,0.169,1.7,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0787,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,18,Floating Catalyst,,,,215000.0,0.227,2.0,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0788,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,6,Floating Catalyst,,,,95099.99999999991,0.142,1.4,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0789,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,6,Floating Catalyst,,,,205000.0,0.156,1.9,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0790,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,10,Floating Catalyst,,,,300000.0,0.183,2.4,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0791,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,6,Floating Catalyst,,,,499000.0,0.243,2.5,Aligned Multiwall CNTs,Real,MWCNT,2016_Multi-property enhancement of aligned carbon nanotube thin films from floating catalyst method
REAL_0792,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,2.8,,8,Electrodeposition,,,,25000000.0,,,Metal CNT Composite,Real,MWCNT,"2016_Nano-scale, planar and multi-tiered current pathways from a carbon nanotube-copper composite with high conductivity, ampacity and stability"
REAL_0794,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,13500.0,15,Floating Catalyst,,,,165517.2413793099,0.257142857142857,11.6141732283464,Aligned Multiwall CNTs,Real,MWCNT,2016_Super-strong and highly conductive carbon nanotube ribbons from post-treatment methods
REAL_0795,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,10,Floating Catalyst,,,,1189655.1724137901,2.79285714285714,90.7480314960629,Aligned Multiwall CNTs,Real,MWCNT,2016_Super-strong and highly conductive carbon nanotube ribbons from post-treatment methods
REAL_0796,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2016,Meta-Analysis Database,15.0,,13,Floating Catalyst,,,,493103.4482758619,3.44285714285714,263.188976377952,Aligned Multiwall CNTs,Real,MWCNT,2016_Super-strong and highly conductive carbon nanotube ribbons from post-treatment methods
REAL_0798,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.4,,4,Buckypaper,,,,1786.1108017955,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Extreme Magneto-transport of Bulk Carbon Nanotubes in Sorted Electronic Concentrations and Aligned High Performance Fiber
REAL_0799,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.4,,3,Buckypaper,,,,48643.2855084846,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Extreme Magneto-transport of Bulk Carbon Nanotubes in Sorted Electronic Concentrations and Aligned High Performance Fiber
REAL_0800,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.4,,3,Buckypaper,,,,62214.7169726349,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Extreme Magneto-transport of Bulk Carbon Nanotubes in Sorted Electronic Concentrations and Aligned High Performance Fiber
REAL_0801,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.4,,3,Buckypaper,,,,50547.9682119125,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Extreme Magneto-transport of Bulk Carbon Nanotubes in Sorted Electronic Concentrations and Aligned High Performance Fiber
REAL_0802,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.4,,4,Buckypaper,,,,206449.9655852557,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Extreme Magneto-transport of Bulk Carbon Nanotubes in Sorted Electronic Concentrations and Aligned High Performance Fiber
REAL_0803,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,10.0,,2,Buckypaper,,,,1740.7407407407002,0.105,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Free-standing films from chirality-controlled carbon nanotubes
REAL_0804,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,42.0,,3,Buckypaper,,,,2333.3333333333003,0.085,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Free-standing films from chirality-controlled carbon nanotubes
REAL_0805,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,0.81,,4,Buckypaper,,,,4333.3333333333,0.122,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Free-standing films from chirality-controlled carbon nanotubes
REAL_0806,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,0.87,,2,Buckypaper,,,,19444.444444444398,0.117,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Free-standing films from chirality-controlled carbon nanotubes
REAL_0825,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.29,,2,Buckypaper,,,,584000.0,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0826,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.28,,2,Buckypaper,,,,190204.496336401,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0827,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.28,,3,Buckypaper,,,,131865.1005076979,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0828,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.28,,2,Buckypaper,,,,103808.703308664,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0829,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.28,,3,Buckypaper,,,,6628.7031618264,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0830,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.0,,4,Buckypaper,,,,10695.984852697398,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0831,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.0,,4,Buckypaper,,,,102268.117027206,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0832,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.0,,4,Buckypaper,,,,130882.9625928199,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0833,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.3,,3,Buckypaper,,,,2127.757244814,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0834,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.3,,4,Buckypaper,,,,104587.677602903,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0835,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.3,,4,Buckypaper,,,,119652.5828732069,,,Unaligned Few-wall CNTs,Real,FWCNT,2017 Large n- and p-type thermoelectric power factors from doped semiconducting single-walled carbon nanotube thin films
REAL_0848,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.4,,4,Aligned Buckypaper,,,,22222.222222222197,,,Aligned Few-wall CNTs,Real,FWCNT,2017 Strong and Broadly Tunable Plasmon Resonances in Thick Films of Aligned Carbon Nanotubes
REAL_0849,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.4,,2,Aligned Buckypaper,,,,190476.19047619042,,,Aligned Few-wall CNTs,Real,FWCNT,2017 Strong and Broadly Tunable Plasmon Resonances in Thick Films of Aligned Carbon Nanotubes
REAL_0850,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,10.0,,8,Forest derived,,,,10255.1028297509,0.20242537313432798,,Aligned Multiwall CNTs,Real,MWCNT,2017 Three-dimensional texture analysis of aligned carbon nanotube structures
REAL_0851,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,10.0,,14,Forest derived,,,,14199.126333694001,0.220335820895522,,Aligned Multiwall CNTs,Real,MWCNT,2017 Three-dimensional texture analysis of aligned carbon nanotube structures
REAL_0852,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,10.0,,11,Forest derived,,,,20160.3139013452,0.482276119402985,,Aligned Multiwall CNTs,Real,MWCNT,2017 Three-dimensional texture analysis of aligned carbon nanotube structures
REAL_0853,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,10.0,,8,Forest derived,,,,13397.4408535641,0.301492537313432,,Aligned Multiwall CNTs,Real,MWCNT,2017 Three-dimensional texture analysis of aligned carbon nanotube structures
REAL_0854,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,10.0,,5,Forest derived,,,,14962.0766970774,0.272947761194029,,Aligned Multiwall CNTs,Real,MWCNT,2017 Three-dimensional texture analysis of aligned carbon nanotube structures
REAL_0855,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,10.0,,12,Forest derived,,,,20561.1952992113,0.387126865671641,,Aligned Multiwall CNTs,Real,MWCNT,2017 Three-dimensional texture analysis of aligned carbon nanotube structures
REAL_0856,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,10.0,,18,Forest derived,,,,18324.107004793503,0.417350746268656,,Aligned Multiwall CNTs,Real,MWCNT,2017 Three-dimensional texture analysis of aligned carbon nanotube structures
REAL_0857,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,10.0,,10,Forest derived,,,,15880.1608164527,0.260634328358208,,Aligned Multiwall CNTs,Real,MWCNT,2017 Three-dimensional texture analysis of aligned carbon nanotube structures
REAL_0864,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,20.0,54000.0,15,Forest derived ,,,,90909.0909090909,,,Aligned Multiwall CNTs,Real,MWCNT,2017_Electrical performance of lightweight CNT-Cu composite wires impacted by surface and internal Cu spatial distribution
REAL_0884,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.8,,4,Liquid Extrusion ,,,,660714.285714285,0.164,9.68,Aligned Few-wall CNTs,Real,FWCNT,2017_Significantly Increased Solubility of Carbon Nanotubes in Superacid by Oxidation and Their Assembly into High-Performance Fibers
REAL_0885,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.8,,2,Liquid Extrusion ,,,,1109693.87755102,0.275,11.7,Aligned Few-wall CNTs,Real,FWCNT,2017_Significantly Increased Solubility of Carbon Nanotubes in Superacid by Oxidation and Their Assembly into High-Performance Fibers
REAL_0886,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.8,,3,Liquid Extrusion ,,,,964285.714285714,0.228,18.06,Aligned Few-wall CNTs,Real,FWCNT,2017_Significantly Increased Solubility of Carbon Nanotubes in Superacid by Oxidation and Their Assembly into High-Performance Fibers
REAL_0887,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2017,Meta-Analysis Database,1.8,,3,Liquid Extrusion ,,,,823979.591836734,0.103,9.8,Aligned Few-wall CNTs,Real,FWCNT,2017_Significantly Increased Solubility of Carbon Nanotubes in Superacid by Oxidation and Their Assembly into High-Performance Fibers
REAL_0899,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.41,,3,Aligned Buckypaper,,,,384615.38461538457,,,Aligned Few-wall CNTs,Real,FWCNT,2018 Intrinsically ultrastrong plasmon–exciton interactions in crystallized films of carbon nanotubes 
REAL_0900,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.41,,2,Aligned Buckypaper,,,,12820.512820512798,,,Aligned Few-wall CNTs,Real,FWCNT,2018 Intrinsically ultrastrong plasmon–exciton interactions in crystallized films of carbon nanotubes 
REAL_0912,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,3,Liquid Extrusion ,,,,6000000.0,2.8,140.0,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0914,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,3.2,,3,Liquid Extrusion ,,,,5000000.0,1.0,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0915,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,2.0,,4,Liquid Extrusion ,,,,4800000.0,1.25,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0916,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,2.2,,4,Liquid Extrusion ,,,,3300000.0,1.1,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0917,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,4,Liquid Extrusion ,,,,4300000.0,0.88,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0918,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,2,Liquid Extrusion ,,,,5600000.0,1.51,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0919,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,2.1,,2,Liquid Extrusion ,,,,7700000.0,2.43,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0920,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,0.8,,3,Liquid Extrusion ,,,,2400000.0,1.13,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0921,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,2,Liquid Extrusion ,,,,3500000.0,1.11,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0922,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.4,,4,Liquid Extrusion ,,,,5000000.0,1.59,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0923,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,2,Liquid Extrusion ,,,,5200000.0,1.54,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0924,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,4,Liquid Extrusion ,,,,2300000.0,0.5,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
REAL_0925,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2018,Meta-Analysis Database,1.5,,2,Liquid Extrusion ,,,,1700000.0,0.33,,Aligned Few-wall CNTs,Real,FWCNT,2018 Structure–Property Relations in Carbon Nanotube Fibers by Downscaling Solution Processing
